3.06131e+03 1 3000 0
2800 1 3.25809e+03 172.912
2.66800e+03 207.908 3000 0
2800 1 3.07783e+03 143.307
2.92512e+03 213.377 3300 0
2900 1 3.30098e+03 139.542
2.82835e+03 177.13 3400 0
3100 1 3.43298e+03  139.5
3.04874e+03 207.027 3650 0
3250 1 3.63263e+03 132.375
3.25175e+03 228.719 3825 0
3350 1 3.71336e+03 124.016
3.31420e+03 231.555 3850 0
3450 1 3.78221e+03 113.029
3.31244e+03 244.761 3900 0
3375 1 3.75848e+03 101.906
