2.63084e+03 145.796 2750 1
2600 1 2.84420e+03 121.598
2.29793e+03 2471.88 2725 1
2425 1 2.65010e+03 104.897
2.47736e+03 0.0125223 2850 1
2550 1 2835.46 102.171
2.44607e+03 108.674 2900 1
2750 1 2919.87 102.26
2.64768e+03 104.18 3125 1
2850 1 3109.97 100.131
2.83806e+03 127.543 3250 1
2950 1 3.20490e+03 96.4738
2.89499e+03 129.245 3375 1
3100 1 3.24825e+03 93.7144
2.88855e+03 123.251 3400 1
3000 1 3.20503e+03 83.7912
