3.60880e+03 159.595 3900 1
3600 1 3.75992e+03 156.992
3.14680e+03 130.681 3800 1
3300 1 3.53130e+03 135.535
3.45489e+03 140.212 3900 1
3450 1 3750.11 134.585
3.26926e+03 122.184 4050 1
3600 1 3.92152e+03 157.387
3.50793e+03 125.894 4125 1
3775 1 4.04639e+03 165.303
3.71894e+03 128.605 4450 1
3800 1 4.13637e+03 339.504
3.78755e+03 128.078 4425 1
3900 1 4.34673e+03 5664.77
3.82438e+03 114.471 4650 1
3700 1 4.30106e+03 2
