2.60699e+03 147.47 2700 1
2575 1 2.79598e+03 127.394
2.27271e+03 1.01962 2650 1
2400 1 2.60931e+03 116.247
2.43899e+03 145.346 2850 1
2575 1 2.67819e+03 98.6722
2.41087e+03 236.921 2850 1
2700 1 2.86944e+03 107.038
2.60986e+03 102.099 3100 1
2850 1 3.06623e+03 103.421
2.80486e+03 124.424 3200 1
2875 1 3.15084e+03 99.8873
2.85664e+03 127.356 3350 1
3050 1 3.18670e+03 98.8768
2.85782e+03 121.5 3350 1
2975 1 3.16034e+03 88.7342
