2.77728e+03 149.494 2700 1
2600 1 2.96800e+03 127.578
2.41187e+03 200.229 2775 1
2525 1 2.76287e+03 108.397
2.61344e+03 109.025 2975 1
2675 1 2956.27 106.768
2.58573e+03 96.4012 3050 1
2850 1 3048.73 106.958
2.79197e+03 114.525 3300 1
3000 1 3.25601e+03 104.699
2.98752e+03 124.949 3400 1
3025 1 3.35590e+03 100.928
3.02848e+03 120.908 3525 1
3225 1 3.42306e+03 98.9608
3.03617e+03 112.544 3550 1
3080 1 3.35526e+03 88.9355
