2.59471e+03 154.785 2650 1
2575 1 2.83678e+03 121.293
2.26333e+03 2698.93 2675 1
2450 1 2.64080e+03 104.579
2.45090e+03 129.488 2850 1
2600 1 2.82790e+03 101.759
2.42405e+03 129.578 2875 1
2750 1 2.90645e+03 101.822
2.62184e+03 109.791 3125 1
2875 1 3.10919e+03 99.8283
2.83182e+03 141.576 3250 1
2925 1 3.20391e+03 96.0132
2.86310e+03 142.402 3375 1
3050 1 3.24874e+03 93.2106
2.86313e+03 138.325 3375 1
3000 1 3.18240e+03 82.1795
