3.64605e+03 160.012 3900 1
3400 1 3815.38 149.969
3.18295e+03 130.535 3900 1
3350 1 3.58673e+03 131.386
3.51297e+03 136.507 4000 1
3500 1 3804.77 129.377
3.32033e+03 120.167 4100 1
3600 1 3.98591e+03 151.548
3.55698e+03 122.37 4250 1
3800 1 4.10257e+03 195.682
3.65002e+03 119.627 4450 1
3850 1 4.19068e+03 326.88
3.67372e+03 115.782 4450 1
4000 1 4.40306e+03 5509.05
3.84472e+03 114.665 4650 1
3875 1 4.33432e+03 1
