2.61304e+03 148.3 2625 1
341.288 1 2.79126e+03 132.772
2.27540e+03 25 2575 1
-3086.88 1 2.60762e+03 121.055
2.43657e+03 143.233 2850 1
315.542 1 2.79347e+03 109.647
2.41764e+03 207.152 2900 1
2660.85 1 2.85751e+03 111.505
2.62004e+03 103.722 3150 1
2767.93 1 3.06853e+03 106.877
2.80495e+03 126.717 3250 1
2780.33 1 3.15895e+03 103.206
2.86341e+03 131.042 3350 1
2849.54 1 3.19077e+03 103.69
2.86841e+03 126.218 3375 1
2780.99 1 3.16106e+03 92.8538
