3.52832e+03 170.25 3900 1
3425 1 3.66810e+03 173.957
3.06977e+03 139.554 3500 1
3250 1 3.43051e+03 149.842
3.33698e+03 159.065 3850 1
3425 1 3.64107e+03 151.247
3.18010e+03 135.994 4000 1
3575 1 3.78204e+03 182.926
3.40694e+03 145.077 4150 1
3725 1 3.93353e+03 173.506
3.62020e+03 148.59 4400 1
3750 1 4.02602e+03 218.389
3.70991e+03 146.261 4425 1
3950 1 4.22724e+03 2
3.77237e+03 124.871 4625 1
3850 1 4.21177e+03 426.66
