3.63965e+03 165.029 3750 1
3500 1 3867.09 138.215
3.19565e+03 133.006 3800 1
3325 1 3643.13 124.612
3.58356e+03 135.711 3950 1
3500 1 3865.51 122.64
3.37776e+03 118.693 4100 1
3650 1 4.07600e+03 169.794
3.60686e+03 119.126 4225 1
3800 1 4.16452e+03 326.4
3.80001e+03 124.581 4450 1
3800 1 4.25720e+03 1
3.81586e+03 120.229 4450 1
3975 1 4.47974e+03 4771.4
3.81730e+03 106.85 4650 1
3825 1 4.32267e+03 3448.73
