3.21953e+03 183.799 2700 0
2900 2667.4 3.29584e+03 248.381
2.79205e+03 158.82 3200 0
2800 2062.25 3.13435e+03 234.995
3.05228e+03 181.209 3300 0
2900 1794.97 3.34151e+03 247.39
2.94798e+03 167.094 34500 0
3050 1523.39 3.46494e+03 266.776
3.15121e+03 177.844 3500 0
3250 663.207 3.68112e+03 684.066
3.34812e+03 189.031 3800 0
3100 542.694 3.75637e+03 215.835
3.39831e+03 199.89 3800 0
3450 553.778 3.80436e+03 2560.53
3.40821e+03 215.738 3900 0
3300 481.021 3.75168e+03 2798.31
